"SOURCE","Source","BRANCH","Branch","TYPEXP","Type of Expenditure","TYPROG","Type of Programme","UNIT","Measure","COUNTRY","Country","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"40","Net Public","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","NLD","Netherlands","2001","2001","PC","Percentage","0","Units",,,16.861,,
"40","Net Public","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","NLD","Netherlands","2003","2003","PC","Percentage","0","Units",,,17.809,,
"40","Net Public","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","NLD","Netherlands","2005","2005","PC","Percentage","0","Units",,,17.281,,
"40","Net Public","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","NLD","Netherlands","2007","2007","PC","Percentage","0","Units",,,13.674,,
"40","Net Public","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","NLD","Netherlands","2009","2009","PC","Percentage","0","Units",,,14.718,,
"40","Net Public","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","NLD","Netherlands","2011","2011","PC","Percentage","0","Units",,,15.098,,
"40","Net Public","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","NLD","Netherlands","2013","2013","PC","Percentage","0","Units",,,14.904,,
"40","Net Public","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","NLD","Netherlands","2015","2015","PC","Percentage","0","Units",,,15.259,,
"40","Net Public","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","NLD","Netherlands","2017","2017","PC","Percentage","0","Units",,,14.605,,
"40","Net Public","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","NLD","Netherlands","2019","2019","PC","Percentage","0","Units",,,14.39,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","1980","1980",,,"0","Units",,,0.623,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","1981","1981",,,"0","Units",,,0.621,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","1982","1982",,,"0","Units",,,0.611,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","1983","1983",,,"0","Units",,,0.649,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","1984","1984",,,"0","Units",,,0.609,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","1985","1985",,,"0","Units",,,0.618,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","1986","1986",,,"0","Units",,,0.641,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","1987","1987",,,"0","Units",,,0.691,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","1988","1988",,,"0","Units",,,0.702,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","1989","1989",,,"0","Units",,,0.66,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","1990","1990",,,"0","Units",,,0.732,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","1991","1991",,,"0","Units",,,0.761,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","1992","1992",,,"0","Units",,,0.806,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","1993","1993",,,"0","Units",,,0.779,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","1994","1994",,,"0","Units",,,0.781,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","1995","1995",,,"0","Units",,,1.141,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","1996","1996",,,"0","Units",,,1.18,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","1997","1997",,,"0","Units",,,1.224,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","1998","1998",,,"0","Units",,,1.261,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","1999","1999",,,"0","Units",,,1.333,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","2000","2000",,,"0","Units",,,1.23,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","2001","2001",,,"0","Units",,,1.176,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","2002","2002",,,"0","Units",,,1.211,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","2003","2003",,,"0","Units",,,1.205,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","2004","2004",,,"0","Units",,,1.163,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","2005","2005",,,"0","Units",,,1.154,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","2006","2006",,,"0","Units",,,1.279,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","2007","2007",,,"0","Units",,,1.416,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","2008","2008",,,"0","Units",,,1.437,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","2009","2009",,,"0","Units",,,1.599,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","2010","2010",,,"0","Units",,,1.556,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","2011","2011",,,"0","Units",,,1.586,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","2012","2012",,,"0","Units",,,1.614,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","2013","2013",,,"0","Units",,,1.583,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","2014","2014",,,"0","Units",,,1.807,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","2015","2015",,,"0","Units",,,1.846,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","2016","2016",,,"0","Units",,,1.857,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","2017","2017",,,"0","Units",,,1.875,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","2018","2018",,,"0","Units",,,1.873,,
"20","Mandatory private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","2019","2019",,,"0","Units",,,1.887,,
"30","Voluntary private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","1980","1980",,,"0","Units",,,1.042,,
"30","Voluntary private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","1981","1981",,,"0","Units",,,1.143,,
"30","Voluntary private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","1982","1982",,,"0","Units",,,1.16,,
"30","Voluntary private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","1983","1983",,,"0","Units",,,1.171,,
"30","Voluntary private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","1984","1984",,,"0","Units",,,1.109,,
"30","Voluntary private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","1985","1985",,,"0","Units",,,1.111,,
"30","Voluntary private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","1986","1986",,,"0","Units",,,1.113,,
"30","Voluntary private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","1987","1987",,,"0","Units",,,1.157,,
"30","Voluntary private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","1988","1988",,,"0","Units",,,1.184,,
"30","Voluntary private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","1989","1989",,,"0","Units",,,1.215,,
"30","Voluntary private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","1990","1990",,,"0","Units",,,1.364,,
"30","Voluntary private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","1991","1991",,,"0","Units",,,1.405,,
"30","Voluntary private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","1992","1992",,,"0","Units",,,1.49,,
"30","Voluntary private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","1993","1993",,,"0","Units",,,1.605,,
"30","Voluntary private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","1994","1994",,,"0","Units",,,1.594,,
"30","Voluntary private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","1995","1995",,,"0","Units",,,1.581,,
"30","Voluntary private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","1996","1996",,,"0","Units",,,1.687,,
"30","Voluntary private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","1997","1997",,,"0","Units",,,1.68,,
"30","Voluntary private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","1998","1998",,,"0","Units",,,1.688,,
"30","Voluntary private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","1999","1999",,,"0","Units",,,1.562,,
"30","Voluntary private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","2000","2000",,,"0","Units",,,1.6,,
"30","Voluntary private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","2001","2001",,,"0","Units",,,1.636,,
"30","Voluntary private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","2002","2002",,,"0","Units",,,1.586,,
"30","Voluntary private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","2003","2003",,,"0","Units",,,1.705,,
"30","Voluntary private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","2004","2004",,,"0","Units",,,1.674,,
"30","Voluntary private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","2005","2005",,,"0","Units",,,1.662,,
"30","Voluntary private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","2006","2006",,,"0","Units",,,1.654,,
"30","Voluntary private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","2007","2007",,,"0","Units",,,1.623,,
"30","Voluntary private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","2008","2008",,,"0","Units",,,1.62,,
"30","Voluntary private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","2009","2009",,,"0","Units",,,1.704,,
"30","Voluntary private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","2010","2010",,,"0","Units",,,1.736,,
"30","Voluntary private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","2011","2011",,,"0","Units",,,1.767,,
"30","Voluntary private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","2012","2012",,,"0","Units",,,1.81,,
"30","Voluntary private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","2013","2013",,,"0","Units",,,1.804,,
"30","Voluntary private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","2014","2014",,,"0","Units",,,1.652,,
"30","Voluntary private","90","Total","0","Total","0","Total","PCT_GDP","In percentage of Gross Domestic Product","OECD","OECD - Total","2015","2015",,,"0","Units",,,1.66,,
